"year","sex","cancer.type","measure","obs","suppress","obs_trend"
2011,1,"Prostate","Counts",531,0,485.911248710008
2011,1,"Prostate","ltr",0.0576724782904792,0,NA
2011,1,"Prostate","Rates",44.0058044022106,0,43.5362269256325
2011,2,"All cancers","Counts",2445,0,2467.84244926218
2011,2,"All cancers","ltr",0.198696419891897,0,NA
2011,2,"All cancers","Rates",163.176438979064,0,162.855295462443
2011,2,"Breast(female)","Counts",350,0,401.338561098542
2011,2,"Breast(female)","ltr",0.0247565579901696,0,NA
2011,2,"Breast(female)","Rates",23.3103940871408,0,26.8683204859039
2011,2,"Colorectal","Counts",333,0,341.04815961524
2011,2,"Colorectal","ltr",0.0286255691644116,0,NA
2011,2,"Colorectal","Rates",21.9247100254397,0,22.6937361124137
2011,2,"Leukaemia","Counts",139,0,133.667832167832
2011,2,"Leukaemia","ltr",0.013038743021073,0,NA
2011,2,"Leukaemia","Rates",9.48013681775682,0,9.30890377490744
2011,2,"Lung","Counts",495,0,518.597761619458
2011,2,"Lung","ltr",0.041617691836177,0,NA
2011,2,"Lung","Rates",33.1978511574299,0,35.301655878156
2011,2,"Lymphoma","Counts",118,0,133.652906776893
2011,2,"Lymphoma","ltr",0.0103099795131575,0,NA
2011,2,"Lymphoma","Rates",8.20856610859877,0,9.2138846068801
2011,2,"Melanoma","Counts",107,0,132.575507395942
